sample_id,ACVD,AS,BPA,CL,IBD,IGT,T2D,CI,HC,FL,ME,SC
SAMD00114736,0,0.0013881578947368422,0,0,0.010826177763248701,0,0.0016666666666666668,0,0.98611899767534794,0,0,0
SAMD00114737,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00114738,0.002942090073669021,0,0,0.95770575026109073,0.00022727272727272727,0,0.002723304473304473,0,0.032824997285136603,0.0031220397249809018,0.00045454545454545455,0
SAMD00114739,0.0053440561631351103,0,0,0.9638966101193267,0.0002631578947368421,0,0.0051882025138604085,0,0.022339442355889728,0.0021568426413627658,0.00081168831168831163,0
SAMD00114740,0,0,0,0.98324818114891643,0,0,0,0,0.013804923426246958,0.0014191176470588235,0.0015277777777777779,0
SAMD00114741,0,0,0.0019401709401709402,0.00033333333333333332,0.0045235042735042742,0.0067803903612727147,0.0041787518037518035,0,0.97617173390335144,0,0.0027976190476190475,0.0032744963369963375
SAMD00114742,0.0063889068447891984,0,0,0.9273014705882352,0.0084508685758685771,0,0.0040251831501831505,0,0.050682416439769382,0.0016233766233766233,0.0015277777777777779,0
SAMD00114743,0.0019624819624819625,0,0,0.96152922466680224,0.0017302489177489179,0,0.001746031746031746,0,0.031114518436499858,0.0019174942704354469,0,0
SAMD00114745,0.0039128787878787881,0,0.001,0.090013342697009696,0.022798357279352362,0.010459317647436841,0.052092816174430422,0.0059822637888427366,0.78914121795686054,0.018671849637290815,0.0041691919191919188,0.0017587641117052881
SAMD00114747,0,0,0.001,0.027951039522053456,0.017842295703279689,0.017115674659018313,0.0014632936507936506,0.00050000000000000001,0.93043821233787083,0.0036894841269841266,0,0
SAMD00114748,0.0059690561631351099,0,0,0.94245981613415819,0.0002631578947368421,0,0.0058132025138604082,0,0.042463211130974281,0.0026744133059922533,0.00035714285714285714,0
SAMD00114750,0.00045454545454545455,0,0,0.98478914448554533,0,0,0.0027380952380952378,0,0.011724097174755067,0.0002941176470588235,0,0
SAMD00114751,0,0,0,0.97423647574905314,0,0,0.0012460317460317458,0,0.02027640516088659,0.0042410873440285202,0,0
SAMD00114753,0.013543681894301092,0.00094017094017094017,0.00065126050420168059,0.82058543530716588,0.011915548533853484,0,0.0219307471521464,0,0.1072341733401953,0.0080166076409867639,0.014888257039919443,0.0002941176470588235
SAMD00114754,0,0,0,0.97407440603939976,0.00043478260869565214,0,0.00071428571428571429,0,0.021174248758487894,0.0019174942704354469,0.0016847826086956522,0
SAMD00114756,0.0023791486291486288,0,0,0.95315595414647292,0.0043407287157287153,0,0.00033333333333333332,0,0.037542458551939967,0.0022483766233766232,0,0
SAMD00114758,0.0031757172565996094,0,0,0.95074619478818401,0.0017302489177489179,0,0.00246031746031746,0,0.038756792012596963,0.0028366119174942704,0.0002941176470588235,0
SAMD00114760,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00114762,0,0,0,0.99266957165641367,0,0,0.00033333333333333332,0,0.0051058612440191388,0.0010795454545454546,0.00081168831168831163,0
SAMD00114763,0.00045454545454545455,0,0,0.97397588135978241,0,0,0.001746031746031746,0,0.020639813402971295,0.0023720397249809015,0.00081168831168831163,0
SAMD00114764,0.0010096153846153846,0.00035714285714285714,0.00090476190476190474,0.050240984442375937,0.024323174118025377,0.010920655145769563,0.0065098381076305421,0.00038461538461538462,0.8998188731115655,0.004198303523961419,0.0010542582417582417,0.00027777777777777778
SAMD00114766,0,0,0,0.96952711688895898,0,0,0.0020793650793650793,0,0.026168950932108831,0.001412878787878788,0.00081168831168831163,0
SAMD00114767,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00114771,0.023068369180362716,0.0027770183033340927,0.0026811840120663649,0.60755181830758798,0.029794025957104755,0.00071078431372549014,0.013013236665556966,0.00087121212121212129,0.26557967026168672,0.02784980191601372,0.025839721066612299,0.0002631578947368421
SAMD00114773,0,0,0.0019223137973137974,0.0048613721804511281,0.0092881326190149705,0.0065581359355336329,0.023992067572949929,0.00069711538461538468,0.9365652737290151,0.0021957462827028045,0.0082876369846184086,0.0056322055137844615
SAMD00114774,0.0038944710260499739,0,0,0.93821272939306977,0.0027267524142524147,0,0.0039653679653679653,0,0.049997470645109961,0.00074866310160427805,0.00045454545454545455,0
SAMD00114775,0.0032671261487050964,0,0.00055555555555555556,0.92639771801555848,0.006516726329226329,0.00055555555555555556,0.005424603174603174,0,0.054141375351514649,0.0014746732026143792,0.0016666666666666666,0
SAMD00114776,0.014735553253935605,0,0,0.89864046688175914,0.015791777666777668,0,0.004858516483516484,0,0.063820907936233018,0.00062500000000000001,0.0015277777777777779,0
SAMD00114778,0.0041176919485743013,0,0.004822676362688477,0.062263747967569137,0.032945048279295827,0.013191626413064358,0.029366105842490602,0.011303666262022029,0.82895463339251141,0.0069737049296629983,0.00059523809523809518,0.0054658605068821789
SAMD00114779,0,0,0,0.0025633484162895927,0.0023972922502334269,0.0028724053724053723,0,0,0.99216695396107146,0,0,0
SAMD00114780,0.0012094155844155844,0,0.00027777777777777778,0.022596753249617026,0.030277173804717887,0.0063260993392572342,0.025583902544151219,0.0015138888888888888,0.89924880559208842,0.0059464285714285713,0.0066626117905142657,0.00035714285714285714
SAMD00114781,0.0002631578947368421,0,0.00093167701863354035,0.0033394660894660901,0.0069765877397456348,0.0088216852591852593,0.0039747398069766484,0,0.9712774815128935,0.0002631578947368421,0.0032145467836257303,0.00093749999999999997
SAMD00114783,0,0,0.0018162924032489247,0.029570114753667377,0.006710532961190856,0.014762255507650243,0.0039287518037518041,0,0.93365277851121675,0.0047307206682206679,0.0043007756132756132,0.00052777777777777773
SAMD00114784,0,0,0,0.015739743078558868,0.012423522749180644,0.0083087892994593085,0.0040193601688166911,0,0.95848179898969876,0.00035714285714285714,0.00066964285714285715,0
SAMD00114785,0,0,0,0,0.007359551396316103,0.0014930555555555556,0.00071078431372549014,0,0.99043660873440287,0,0,0
SAMD00114786,0.0019246031746031744,0,0,0.95829883520500525,0.0033108648597779027,0,0,0,0.032863419881482531,0.0019174942704354469,0.0016847826086956522,0
SAMD00114787,0.0023865345181134658,0,0,0.96388373812290207,0.00022727272727272727,0,0.002723304473304473,0,0.027345422121737916,0.0026220397249809013,0.00081168831168831163,0
SAMD00114789,0.0027435064935064936,0,0.0014166666666666666,0.066706981773816135,0.019578076880979359,0.0070096659876071644,0.027214344028005027,0.0050933302808302801,0.84727318072078106,0.019619670448230823,0.0033445767195767195,0
SAMD00114791,0,0,0,0.00099206349206349201,0.0082829408079021088,0.0036855158730158735,0,0,0.98632519411273267,0,0,0.00071428571428571429
SAMD00114793,0.00045454545454545455,0,0,0.97078400460908199,0,0,0.001746031746031746,0,0.023688833010814436,0.0028720397249809015,0.00045454545454545455,0
SAMD00114794,0.0065068750693750696,0,0,0.95285250789372267,0.005674873737373738,0,0.001217948717948718,0,0.030967565823409478,0.0012524509803921568,0.0015277777777777779,0
SAMD00114795,0.061314985541484679,0.013438843155132361,0.0066203392196039247,0.22437842555098253,0.025253461820631019,0.0043724652540442022,0.041217299285868404,0.037717727535211375,0.56292591306238671,0.008969154225808889,0.010416094346157277,0.0033752910026887011
SAMD00114797,0.0019246031746031744,0,0,0.94130563594901817,0.004891430056871233,0,0,0,0.045436019046313156,0.0061645339954163481,0.00027777777777777778,0
SAMD00114798,0,0.0039148943799045223,0.012370473301470069,0.0029970397249809012,0.85534088602319369,0.010655554606212498,0.00062500000000000001,0.0010476190476190474,0.10871024822970365,0.001484593837535014,0.00017241379310344826,0.0026812770562770561
SAMD00114799,0.0035197163947163945,0,0,0.94422788711546435,0.0043637820512820516,0,0.0062748778998778986,0,0.040511172436095026,0.00071794871794871788,0.00038461538461538462,0
SAMD00114802,0.010753525778487079,0,0,0.89350004467496702,0.0078112486928276405,0,0.010463385664043558,0,0.074797381883682179,0.0026744133059922533,0,0
SAMD00114803,0.0023791486291486288,0,0,0.96899523986075864,0.0019385822510822512,0,0.001746031746031746,0,0.02494099751297894,0,0,0
SAMD00114804,0.00045454545454545455,0,0.00055555555555555556,0.98156249613389701,0.0011111111111111111,0.00055555555555555556,0.001746031746031746,0,0.011669304744962639,0.0012342885872297638,0.0011111111111111111,0
SAMD00114805,0.0019624819624819625,0,0,0.91486110153176692,0.0064523274927686704,0,0.001746031746031746,0,0.068795140918592915,0.0061829163483575244,0,0
SAMD00114806,0.0038012820512820511,0,0,0.94733915599532592,0.0052750603864734295,0,0.0035373931623931621,0,0.037655615839119666,0.0019567099567099565,0.00043478260869565214,0
SAMD00114807,0,0.00052777777777777773,0.0079953007518796977,0.0089974068973681983,0.014992623883684253,0.0066575517920332153,0.0044372771836007126,0,0.95639206171365587,0,0,0
SAMD00114808,0.010897290789705649,0.013097638751857019,0.012073421160882461,0.26538010132656131,0.36126254939908387,0.001488095238095238,0.025995469199105274,0.0065064629708171898,0.26871948569184095,0.033825896955305343,0.00075358851674641153,0
SAMD00114809,0,0,0,0.00045454545454545455,0.0011513157894736841,0.00057565789473684205,0.00031250000000000001,0,0.99750598086124398,0,0,0
SAMD00114810,0.00045454545454545455,0,0,0.98600694057834148,0,0,0.001746031746031746,0,0.011113749189407083,0.00067873303167420823,0,0
SAMD00114812,0,0,0.004700757575757576,0.015790951587971711,0.0067861970545794069,0.012667451829216532,0.0010624999999999999,0.00031250000000000001,0.95390880861914129,0.0035505952380952377,0.00059523809523809518,0.00062500000000000001
SAMD00114814,0.0082721342125366901,0.0010084033613445378,0.0029379129642287546,0.40387200250300104,0.040179213588269293,0.0058748813321181734,0.0018781565656565658,0.00033333333333333332,0.51090452001558817,0.020456822481783786,0.0042826196421397655,0
SAMD00114815,0.00196031746031746,0.0024251044002188168,0.0015765692640692642,0.02703143067198626,0.12327000778588308,0.0083557178116001659,0.0080276931951030073,0.0010051406926406927,0.82153817833926157,0.00038461538461538462,0.0030918916609706084,0.0013333333333333333
SAMD00114816,0.00045454545454545455,0,0,0.98176439146079242,0,0,0.001746031746031746,0,0.015740913691571587,0.0002941176470588235,0,0
SAMD00114817,0.023721047649722441,0.00055555555555555556,0.001706094043555344,0.71319343822186387,0.017993269795743207,0,0.01487817328552455,0,0.18177010573294727,0.032825978574154639,0.013356337140932982,0
SAMD00114818,0,0,0,0,0.0044092522974101909,0,0,0,0.99559074770258971,0,0,0
SAMD00114819,0,0,0,0.001100378787878788,0.0078434980052627095,0.0019721638655462183,0.0035091726084373141,0,0.98557478673287491,0,0,0
SAMD00114821,0,0,0,0.98726541821181912,0,0,0.00069047619047619057,0,0.01074037256603046,0.0013037330316742082,0,0
SAMD00114822,0.0047258852258852254,0,0,0.9299257814897518,0.010661781274281277,0,0.0013623931623931622,0,0.052405041200629443,0.00091911764705882363,0,0
SAMD00114824,0.0010672514619883041,0.00041666666666666664,0.00062030075187969919,0.0066225649350649353,0.048721907371094664,0.015674879214352899,0.00083881578947368415,0,0.92539178047614568,0.00033333333333333332,0.00031250000000000001,0
SAMD00114825,0.00071794871794871788,0,0,0.96280228472507867,0.0026111111111111109,0,0.00071794871794871788,0,0.029372101346366052,0.0022508276037687801,0.0015277777777777779,0
SAMD00114827,0.00045454545454545455,0,0,0.97758185177825285,0,0,0.0027380952380952378,0,0.018931389882047778,0.0002941176470588235,0,0
SAMD00114829,0,0,0,0.0005263157894736842,0.0011887089518668465,0.00027777777777777778,0,0,0.99800719748088174,0,0,0
SAMD00114830,0,0.0017006578947368421,0,0.011007096324391721,0.0076835286746277463,0.0048366910866910863,0.0035608490924280388,0,0.9685597880382355,0,0.0018958333333333334,0.00075555555555555554
SAMD00114831,0.0029170274170274169,0,0,0.95637581557589302,0.0019575216450216453,0,0.0024733044733044728,0,0.033449745709227124,0.0023720397249809015,0.00045454545454545455,0
SAMD00114832,0,0,0,0.0002631578947368421,0.02618035292880494,0.0002380952380952381,0,0,0.97236601298598202,0.00095238095238095238,0,0
SAMD00114833,0.0017724726254138019,0.00045454545454545455,0.00066666666666666664,0.044064356509478667,0.016815453529883465,0.0058170317169930165,0.038526090774812005,0.0067220549058784355,0.86415437065701184,0.012838320512738336,0.0061919793169793172,0.0019766573295985062
SAMD00114834,0.018178549865428988,0.0059942350691963697,0.01269095436297449,0.071191517990355266,0.44870027189293393,0.030742474302107147,0.038651087646443677,0.0045070207570207573,0.27269849355020487,0.084753329699831584,0.01157956486350281,0.00031250000000000001
SAMD00114835,0.0082842227217227223,0.0002631578947368421,0.0025641945773524719,0.54671826522290912,0.068232502955993632,0.00025000000000000001,0.016058488273852048,0.0013392857142857143,0.33461939832470028,0.009253060450041874,0.012417423864405287,0
SAMD00114836,0.0019624819624819625,0,0,0.96152922466680224,0.0017302489177489179,0,0.001746031746031746,0,0.031114518436499858,0.0019174942704354469,0,0
SAMD00114838,0.0051463112910481333,0,0,0.91703115071800934,0.007433868606117563,0,0.0063677350427350423,0,0.056231277441019661,0.006970258907758908,0.00081939799331103675,0
SAMD00114840,0.0053440561631351103,0,0,0.9504673657525825,0.0002631578947368421,0,0.0051882025138604085,0,0.035411543865491231,0.0033256738101939344,0,0
SAMD00114841,0.0048895107085896563,0,0,0.96096934987956661,0.0002631578947368421,0,0.004688202513860408,0,0.026862481816429189,0.0023272971868173111,0,0
